,date,emd_nm_2term,emd_nm,clustered,em_g_interpolated,month1,month2,month3,month4,month5,month6,month7,month8,month9,month10,month11,month12,area_km2,Deri_resd_density,sexratio,pop_perhouse,house_cnt,corona_updown_ratio,corona_infec,vac_1st,vac_2nd,mon,tue,wed,tru,fri,sat,sun,day_cnt,em_cnt,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식,min_temp,max_temp,mean_hum,mean_prec,resd_pop,visit_pop,work_pop,resd_per_visit,use_amt,resd_pop_cnt내국인제주,visit_pop_cnt내국인그외,visit_pop_cnt내국인제주,work_pop_cnt내국인그외,work_pop_cnt내국인제주,foreign_pop,resid_reg_pop,total_pop,foreign_pop_gender_ratio,total_pop_gender_ratio,resd_pop_cnt_gender_ratio,visit_pop_cnt_gender_ratio,work_pop_cnt_gender_ratio,resd_pop_cnt기타,resd_pop_cnt아메리카,resd_pop_cnt장기_아시아,resd_pop_cnt장기_아프리카,resd_pop_cnt장기_오세아니아,resd_pop_cnt_장기_유럽,resd_pop_cnt_장기_중국,visit_pop_cnt_장기_기타,visit_pop_cnt_장기_아메리카,visit_pop_cnt_장기_아시아,visit_pop_cnt_장기_아프리카,visit_pop_cnt_장기_오세아니아,visit_pop_cnt_장기_유럽,visit_pop_cnt_장기_중국,work_pop_cnt_장기_기타,work_pop_cnt_장기_아메리카,work_pop_cnt_장기_아시아,work_pop_cnt_장기_아프리카,work_pop_cnt_장기_오세아니아,work_pop_cnt_장기_유럽,work_pop_cnt_장기_중국,visit_pop_cnt_단기_기타,visit_pop_cnt_단기_아메리카,visit_pop_cnt_단기_아시아,visit_pop_cnt_단기_중국,개별여행,패키지,친지방문,codiv_trend,em_area_cd
23,2020-02-01,건입동26,건입동,1,40314100,0,0,0,0,0,0,0,0,0,0,0,1,2.53,1702268.777,2.299063176,4163,105.2237161,0,0,0,0,5,5,4,4,4,4,5,31,19300,1287491,2101392.432,2205347.574,1006254.27,1775488.649,695468.8436,1411522.844,59464.5816,297538.2081,17451.1679,207410.0592,125221.6888,164172.1825,100690.6763,4467.9346,23671.6147,163726.8197,163,97,4774,4537,4937,4634,65635430,281847916,562730619,53009739,437834934,82655996,38987551,17496610,56975637,717440169,3,19,64.3722755,0.763582343,4431961.695,5317324.285,610003.5661,0.833494716,2314614601,4306740.006,1701723.114,3187011.493,76915.7495,504948.2673,260,9311,9571,1.680412371,1.065386275,0.952862241,1.320243898,1.587658283,0,7144.3035,86352.364,0,0,0,31725.0213,4162.0014,5273.2414,187578.6086,0,194.5997,5344.8774,62309.5303,1723.5728,0,20279.1849,0,0,1476.686,4660.1056,18409.1018,2841.2228,31114.2695,111362.2256,1111007,8948,45471,0,30
24,2020-03-01,건입동27,건입동,1,40335450,1,0,0,0,0,0,0,0,0,0,0,0,2.53,1687835.208,2.3,4137,104.7,0,0,0,0,4,4,5,5,5,4,4,31,20359,1355578,2092576.069,2177647.006,1062718.003,1858313.877,865309.9966,1470906.082,76645.8522,308573.6034,41698.8555,170238.8332,106578.8609,94385.5997,76174.4298,9586.3329,23706.7746,159082.9676,164,102,4721,4509,4885,4611,53823666,220446021,556983291,50218318,457854489,77570337,43864162,17575620,56878311,658099920,4,21,66.63396555,1.905732484,4376801.936,5586890.956,630450.2518,0.783405649,2193314135,4270223.075,1928028,3329219.959,118344.7077,478812.4366,266,9230,9496,1.607843137,1.059423119,0.960934469,1.250326075,1.817607137,0,7668.858,73693.9774,0,0,0,25216.0255,5103.6357,7537.3794,110355.8406,0,664.1263,2209.0747,44689.9728,2176.2972,0,25312.8688,0,0,2109.3935,3694.548,18390.8013,2019.9781,15441.7,123230.4882,1028221,21879,105958,0,30
25,2020-04-01,건입동28,건입동,1,36668950,0,1,0,0,0,0,0,0,0,0,0,0,2.53,1569163.82,2.3,4125,104.46,3.3,2,0,0,4,4,4,4,4,5,4,29,18554,1204862,1972550.56,1997433.904,702848.7319,1551875.331,462430.2974,1134819.322,78349.5916,260775.5802,54589.2561,159310.485,88328.303,83061.8051,67824.9677,4905.609,17012.0872,35544.7016,169,104,4705,4504,4874,4608,43793400,132180942,524787575,64891650,408957174,50075190,36827985,21478050,45944914,599274920,1,21,66.54123952,1.244101633,4058312.767,4038405.157,574942.6091,1.004929572,1928211800,3969984.464,1165279.029,2686694.653,132938.8477,420086.0652,273,9209,9482,1.625,1.057725694,0.987542344,1.411629113,1.585439842,0,4752.6423,59360.4151,0,0,4108.3111,20106.9345,3685.7611,4678.1017,103361.0269,0,624.6925,1656.1791,36881.0115,142.8882,0,15656.538,0,0,1525.92,4592.35,4182.9715,940.9434,15684.2701,14736.5166,581380,2274,70514,0.525,30
26,2020-05-01,건입동29,건입동,1,40943550,0,0,1,0,0,0,0,0,0,0,0,0,2.53,1954452.419,2.29,4123.5,104.35,6.096059113,7,0,0,5,5,4,4,4,4,5,31,19812,1205108,2431671.074,2513093.545,617496.2265,1519649.448,398915.0861,1184030.26,78448.8112,300764.1354,31155.4914,147546.5127,90913.8667,87601.0911,76149.9181,6459.464,13299.7028,5275.3271,161,102,4694,4508,4855,4610,53273320,153558250,600174570,73549065,435136300,60958000,33710900,20045500,53296700,618372175,4,24,63.21054926,1.278013582,5035678.486,3889117.357,577674.1175,1.294812685,2102074780,4944764.619,1016411.313,2703679.708,109604.3026,448310.6481,263,9202,9465,1.578431373,1.053145336,0.9676007,1.350107052,2.122040816,0,11144.6214,56195.2167,0,0,4578.0454,18995.9832,7342.191,4556.4659,106632.9399,0,111.767,2839.8086,42267.8368,32.9742,0,11510.3349,0,0,0,8215.8577,1673.8514,386.6898,1156.942,2057.8439,468096,1135,56747,0.770833334,30
27,2020-06-01,건입동30,건입동,1,40283450,0,0,0,1,0,0,0,0,0,0,0,0,2.53,1857240.043,2.29,4122,104.23,1.388888889,4,0,0,4,4,5,5,4,4,4,30,18703,1095412,2281482.487,2417334.823,537361.8628,1522777.573,313470.9912,1166435.573,68821.6299,281834.8448,31181.8705,148448.3528,94512.8619,80929.1448,61120.2565,1758.3559,6199.7693,5146.6943,153,97,4680,4490,4833,4587,54124353,177276662,528841549,69668681,427777662,79976336,30566549,14571282,50344267,622638921,6,26,58.09234234,1.190789474,4793330.172,3687242.096,538244.8232,1.299977069,2055786262,4698817.31,850832.854,2689213.146,100003.5004,430283.1976,250,9170,9420,1.577319588,1.053629823,0.943800778,1.39207399,1.952101758,0,10183.976,62190.3221,0,0,4421.4673,17717.0965,5110.9591,2618.1632,93494.127,0,277.2466,2460.055,38088.8504,0,0,5833.1142,0,0,0,2125.011,1306.1383,465.8666,1179.0493,2195.6401,533225,2474,67017,1,30
28,2020-07-01,건입동31,건입동,1,48361500.52,0,0,0,0,1,0,0,0,0,0,0,0,2.53,1849862.532,2.27,4146,104.28,0.256410256,2,0,0,4,4,4,4,5,5,5,31,21611,1222972,2295134.22,2385017.985,715150.9765,1660160.296,510159.7722,1336143.516,76954.8076,287237.6481,39665.4351,166392.2872,79335.7369,88705.2787,67274.8805,5617.4692,7501.588,714.0263,149,96,4678,4486,4827,4582,60926620,270557326,578131809,69016019,434213820,88302844,46615766,18427682,59362207,774261326,13,27,72.16216216,1.612903226,4759487.942,4378308.746,583369.2352,1.087060831,2399815419,4680152.205,1225310.749,2996303.812,116620.2427,453629.9353,245,9164,9409,1.552083333,1.0534701,0.962313171,1.286522798,1.767429299,0,9091.7348,47842.4677,0,0,2585.1911,19816.3433,6212.1886,5943.7058,95711.8943,17.1539,145.0133,4584.1866,43366.0167,0,0,4768.5407,0,0,0,8350.5165,189.3922,120.6822,302.4008,101.5511,750271,1887,55751,0.375,30
29,2020-08-01,건입동32,건입동,1,45467600,0,0,0,0,0,1,0,0,0,0,0,0,2.53,1750669.567,2.26,4154,104.24,0.847222222,4,0,0,5,5,4,4,4,4,4,30,20591,1203386,2203659.121,2225534.883,771273.7006,1622798.757,574615.6589,1479147.899,55426.3872,278698.7885,35630.4321,166221.4004,84502.4349,118841.9342,71463.8702,12291.0456,9467.4467,979.6173,149,97,4670,4480,4819,4577,52041830,179346596,602961254,67657773,392841164,87660032,40666316,13002752,55100058,724225868,17,30,81.75112613,4.193859649,4513696.439,4639121.437,557735.5005,0.972963631,2215503643,4429194.004,1345889.36,3101946.656,91056.8193,444920.1889,246,9150,9396,1.536082474,1.052873061,0.99017056,1.165700135,1.655299194,523.1292,7545.8601,52841.8403,0,0,0,23591.6053,6285.0372,5657.7533,126169.4974,0,124.8917,3493.0516,48575.5732,0,0,15712.5303,0,0,2628.3158,3417.6462,364.4253,334.3853,142.8886,137.9181,846253,6118,87691,0.125,32
30,2020-09-01,건입동33,건입동,1,39983887.5,0,0,0,0,0,0,1,0,0,0,0,0,2.53,1798029.272,2.26,4147,104.07,1.092588355,7,0,0,4,4,5,5,5,4,4,31,25261,1383433,2259696.883,2289317.174,911453.254,1700464.171,670262.7738,1453185.577,70708.3901,315122.7856,35825.6028,274154.1893,109448.095,136276.4014,60250.0765,6691.0563,10938.2485,1655.8007,147,97,4659,4477,4806,4574,56658043,161107357,598674111,86784252,405382107,72345290,42719897,17736105,55969081,716798022,20,33,84.83870968,4.73811545,4658462.152,4933548.054,713440.2726,0.944241771,2214174265,4549014.057,1581716.028,3153649.748,106533.9929,589276.9749,244,9136,9380,1.515463918,1.050721469,0.987061517,1.230035769,1.244697834,0,7898.8418,70514.0255,0,0,2637.9869,28397.2408,6278.0957,8529.2874,109045.9754,136.1491,535.5723,5258.432,66742.966,0,0,15540.6755,0,0,0,2088.6293,503.0408,743.2034,214.087,195.4695,968395,6825,109765,0.125,30
31,2020-10-01,건입동34,건입동,1,36567550,0,0,0,0,0,0,0,1,0,0,0,0,2.53,1877853.636,2.26,4144,104.03,1.398468182,20,0,0,5,4,4,4,4,5,5,31,25377,1357702,2375833.725,2375135.975,1032076.985,1704551.605,836330.2927,1387558.937,55638.4894,310796.9045,29385.3661,240496.1778,79291.625,116798.7633,63707.5085,12466.1197,3598.3914,2260.5764,148,92,4648,4468,4796,4560,57754501,219305898,602009043,116694311,466939078,82306361,40835290,21593327,60786567,760349286,24,36,76.64014821,5.84040747,4830261.325,5143284.668,652381.4489,0.939139409,2428573662,4750969.7,1868407.278,3092110.542,85023.8555,551293.0823,240,9116,9356,1.608695652,1.051754386,1.000293773,1.230559757,1.357763812,0,6151.4101,46804.9167,0,0,0,26335.2982,5535.6839,8554.6368,112374.5003,238.5883,924.8557,4495.5964,48382.4104,0,0,15728.3995,0,0,0,336.1116,1257.041,585.7281,154.8525,262.9548,1077542,26689,26589,0.433333334,30
32,2020-11-01,건입동35,건입동,1,35796000,0,0,0,0,0,0,0,0,1,0,0,0,2.53,1827908.562,2.25,4152,104.08,0.918982743,13,0,0,4,5,5,4,4,4,4,30,21173,1065579,2291325.055,2333283.607,686270.3242,1667217.211,490147.3101,1438093.426,65459.9569,278438.2862,24705.5419,190018.0878,82868.4419,59919.9975,63264.0583,3279.5301,13937.1032,3134.0899,147,88,4637,4464,4784,4552,67833875,315909614,633154141,111402052,492084368,62155485,33808015,17778201,56207084,676662932,18,30,74.70045045,5.547807018,4707477.104,4408046.417,575838.5061,1.067928206,2466995767,4624608.662,1176417.634,3105310.637,90165.4988,468456.374,235,9101,9336,1.670454545,1.050966608,0.98201738,1.220536156,1.601585459,0,5794.5814,49385.2636,0,0,0,27688.5969,4936.2382,6144.5032,83690.1227,0,159.2245,2662.1649,25591.8023,147.2087,0,16152.3863,0,0,541.3121,375.7262,1522.9565,1063.0961,256.9017,291.1356,707026,5201,74683,0.125,30
33,2020-12-01,건입동36,건입동,1,37884150,0,0,0,0,0,0,0,0,0,1,0,0,2.53,1932615.523,2.25,4160,104.1227874,0,0,0,0,4,4,4,5,5,5,4,31,21072,1091729,2425975.914,2463541.358,873934.8285,1716094.582,660690.9313,1455427.019,63358.421,279990.2486,29302.7545,192589.3616,77106.9034,72189.2358,73503.7282,4573.7591,13990.666,2295.8901,147,92,4647,4463,4794,4555,55932459,282302751,557169176,122032676,367994937,75307314,39630360,16468186,50614909,743836955,12,25,63.1168265,0.454584041,4966624.175,4854136.215,583805.2108,1.023173631,2311289723,4889517.272,1534625.76,3171521.601,92661.1755,472579.6102,239,9110,9349,1.597826087,1.052469813,0.984751446,1.223953235,1.547367593,0,6081.0794,44537.1269,0,0,0,26488.6971,5255.7144,7496.6182,81375.9184,266.6923,598.2423,4455.1484,46244.63,0,0,12086.1782,0,0,0,6478.2469,1198.6952,648.6956,235.4604,213.0389,1028256,19746,101296,0.054166667,29
34,2021-01-01,건입동37,건입동,1,36737750,0,0,0,0,0,0,0,0,0,0,1,0,2.53,1933138.317,2.19,4158,104.29,1.029813797,22,0,0,5,4,4,4,4,4,5,30,18837,1069165,2410076.508,2480763.435,1012772.43,1719974.456,676638.9626,1426404.598,64302.4184,293650.2641,30814.1206,214107.3633,87229.9299,126961.6246,85379.7923,7941.0089,4574.0653,1511.6466,145,91,4646,4455,4791,4546,51989240,190625046,589512757,112038867,407859158,70142261,34573928,18487389,53113998,701107242,6,27,64.9481982,0.69122807,4978069.873,5049643.51,615389.2406,0.985826002,2229449886,4890839.943,1689411.393,3146379.054,95116.539,507757.6274,236,9101,9337,1.593406593,1.053893533,0.971505978,1.299424766,1.46149973,0,5885.4592,53428.8026,0,0,0,27915.6681,3678.3378,6155.6117,143499.9476,10.8749,565.0568,2348.4438,56083.1443,0,0,7761.6119,0,0,471.9824,4281.4799,1034.7086,283.945,91.0472,101.9458,1060958,58569,87984,0.25,28
35,2021-02-01,건입동38,건입동,1,29397850,0,0,0,0,0,0,0,0,0,0,0,1,2.53,2142200.519,2.19,4152,104.29,5.684135599,340,0,0,4,5,5,5,4,4,4,31,18178,1131993,2642781.2,2776986.112,751159.7788,1670820.871,471511.7134,1286703.726,79684.1486,366058.4614,27040.252,199148.523,101918.9994,83083.219,75359.2994,12809.7674,12937.1902,2083.2765,145,89,4641,4450,4786,4539,58562443,261186324,645897881,132342732,390455607,59093557,24336277,13132308,52653846,505552959,1,15,65.15366173,1.137945671,5521686.311,4340721.884,697678.3426,1.272066366,2143213934,5419767.312,1222671.492,2957524.597,106724.4006,565206.9844,234,9091,9325,1.629213483,1.054417273,0.951672458,1.377522114,1.97066636,0,7487.9281,60933.0273,0,0,0,33498.044,3319.9921,5652.6395,95843.1144,72.1931,592.7696,3145.4088,49816.4009,0,0,16769.8334,0,0,0,8977.1242,1056.5484,696.8375,236.404,93.4866,605225,8578,52927,0.408333333,28
36,2021-03-01,건입동39,건입동,1,34167750,1,0,0,0,0,0,0,0,0,0,0,0,2.53,2222630.27,2.19,4134,104.02,0.755704697,101,0,0,4,4,4,4,5,5,5,31,17467,1097802,2786953.226,2836301.358,714173.6191,1609727.52,440572.7751,1210449.305,70129.2348,298593.5929,38371.7817,167057.5872,96227.9312,78631.5835,82423.6429,14435.8638,12075.3299,507.1045,149,88,4610,4432,4759,4520,53576524,231990010,635686139,152849140,382851743,55515462,23785394,4213968,54170488,462200963,-3,17,66.75495967,2.073036093,5719482.515,4136485.55,600663.3903,1.382691284,2056839831,5623254.584,1154746.394,2820176.825,108501.0165,465651.1801,237,9042,9279,1.693181818,1.052876106,0.982601238,1.407553035,1.794888577,0,7896.3486,54745.474,0,0,0,33586.1086,3008.0015,4524.838,111851.7175,298.2204,534.7463,1910.0145,38927.6882,0,0,14911.1842,0,0,476.9956,11123.0139,335.2155,102.5958,22.3303,46.9629,441595,2450,67606,0.166666667,29
37,2021-04-01,건입동40,건입동,1,35386850,0,1,0,0,0,0,0,0,0,0,0,0,2.53,1919204.63,2.18,4119,103.86,0.32342398,48,1959,0,4,4,4,4,4,4,4,28,13784,878538,2419654.455,2435933.26,706513.0737,1571943.663,548818.4611,1193724.093,58639.4293,265423.8595,25024.1536,147162.3721,107852.9041,42697.5826,69615.6774,6078.6921,12712.0575,686.2705,146,85,4577,4407,4723,4492,52639080,206202199,602681776,144091903,376534033,46623752,26747831,9880662,43389096,525669640,1,23,64.66778806,2.830331754,4963440.619,4133998.821,515040.5641,1.200639099,2034459972,4855587.715,1255331.535,2765667.756,83663.5829,412586.2316,231,8984,9215,1.717647059,1.051424755,0.99331722,1.307547257,1.882047898,0,7208.7697,65212.7662,0,0,0,35431.3682,3372.7022,6666.1,70908.8488,342.4012,627.8268,3259.1119,27136.2691,0,0,13460.6139,0,0,0,5330.1357,426.258,30.175,167.2979,62.5396,778290,0,73437,0.0125,29
38,2021-05-01,건입동41,건입동,1,38047500,0,0,1,0,0,0,0,0,0,0,0,0,2.53,1956633.263,2.2,4062,103.12,0.297117941,57,51468,155,5,5,5,4,4,4,4,31,16998,1020797,2492628.421,2457653.735,808145.74,1670882.941,619582.7831,1471017.49,63894.7452,325170.0723,29681.4054,187916.0035,98226.1916,65075.7672,58164.9587,5792.3151,12609.7243,1460.9462,144,87,4527,4390,4671,4477,58758352,216651727,550354268,169185162,338037946,64210147,32960908,18363193,50687086,635088820,5,23,68.15588316,6.161458333,5048508.348,4694330.626,625064.2658,1.075447971,2134297609,4950282.156,1427728.523,3141900.431,93576.1506,513086.0758,231,8917,9148,1.655172414,1.043332589,1.014230925,1.18579755,1.788002989,236.9854,9420.6684,54286.2057,0,0,0,34282.3321,3490.5229,6775.8163,76726.1908,139.3358,142.4397,4311.6292,31654.7912,0,0,13316.6276,0,0,466.1307,4619.2811,699.3353,407.3259,143.6124,210.6726,849441,8646,55459,0.041666667,29
39,2021-06-01,건입동42,건입동,1,36493300,0,0,0,1,0,0,0,0,0,0,0,0,2.53,1859268.3,2.19,4083,103.51,0.412188043,87,150078,6994,4,4,4,5,5,4,4,30,17780,1057232,2336047.723,2367901.077,815031.54,1666978.67,707383.3752,1431022.53,54189.376,341670.328,33609.6941,247278.2148,83430.3252,58832.1037,69393.4624,2288.8273,11533.2267,1175.0798,140,86,4538,4384,4678,4470,48877033,184655147,540135340,158790504,344857855,59475714,31560718,15159807,50560328,597661335,8,26,62.98347613,7.171597633,4787379.125,4749816.761,690569.6669,1.007908171,2031733781,4703948.8,1522414.915,3098001.2,87799.0701,588948.5428,226,8922,9148,1.627906977,1.046532438,0.986547853,1.160682452,1.409315572,0,7658.4767,47751.5547,0,0,1418.7067,26601.5871,3039.9196,6324.8953,85505.6075,67.4404,375.9388,2113.8748,30797.8897,0,0,9011.8631,0,0,195.0108,4615.1801,494.2273,367.2222,87.3026,226.3277,1034696,13411,55939,0.066666667,30
66,2020-03-01,구좌읍27,구좌읍,2,22170750,1,0,0,0,0,0,0,0,0,0,0,0,185.93,45676.09798,2.1,7720,106.08,0,0,0,0,4,4,5,5,5,4,4,31,5800,630380,4504031.467,3988525.43,1630057.167,1142563.316,1930684.75,875735.6318,106710.2902,294254.4013,74020.7474,233600.6136,297422.3701,88577.0223,54144.2413,10977.3251,8551.3403,62958.2953,448,206,8004,7545,8452,7751,36501567,111119800,530379294,11427570,335160831,51623016,22132409,10000080,50609289,501696058,3,20,72.93764988,1.9014862,8789979.267,5784720.424,728114.7179,1.519516696,1660649914,8492556.897,3560741.917,2018298.948,180731.0376,527855.0149,654,15549,16203,2.174757282,1.090439943,1.129247273,0.987956224,1.303435789,11134.1935,11525.8678,191268.4465,0,0,4067.2704,79426.5919,6301.6824,8166.1277,92690.1341,0,806.8451,2280.5192,32475.9551,622.846,2319.1427,14946.0907,0,0,0,1640.586,7252.8229,1191.3663,12349.4951,42164.611,1028221,21879,105958,0,99
67,2020-04-01,구좌읍28,구좌읍,2,21849950,0,1,0,0,0,0,0,0,0,0,0,0,185.93,43875.13942,2.09,7739,106.12,3.3,2,0,0,4,4,4,4,4,5,4,29,6097,598248,4299703.09,3858001.582,1029589.268,964127.4683,1072485.882,667898.0801,121398.659,258707.0541,63179.3521,203128.2456,282199.9635,76711.5444,50600.1712,13068.0144,7199.3125,24419.2393,442,206,8008,7546,8450,7752,36027740,94202195,420800199,18862940,264934550,52461090,22721491,3982770,44954416,437058190,0,20,75.14095993,1.366606171,8439904.636,3885831.653,666680.6377,2.171968677,1396005581,8157704.672,2102075.15,1632025.548,184578.0111,461835.2997,648,15554,16202,2.145631068,1.09004128,1.114489717,1.145561428,1.427318321,9969.1137,8142.8119,199285.2534,0,0,3429.1584,61373.6261,4631.0074,5128.6642,81691.8227,0,127.2432,1138.4648,34594.5133,1227.3713,2509.6267,14844.5299,0,0,0,1685.799,3663.8445,1132.4446,12002.4839,7620.4663,581380,2274,70514,0.525,99
68,2020-05-01,구좌읍29,구좌읍,2,27501450,0,0,1,0,0,0,0,0,0,0,0,0,185.93,48007.2146,2.08,7739,106.17,6.096059113,7,0,0,5,5,4,4,4,4,5,31,7258,663286,4701914.043,4224067.367,1053302.719,1137658.391,1103239.547,844640.0163,143399.9088,305957.7567,63369.5168,203672.1116,318279.3318,85231.0561,62441.3082,11143.9401,10812.5119,8923.3538,425,200,7989,7525,8414,7725,32824150,113577100,475845545,22237305,374941100,52569750,18039690,4956000,46067050,456692750,2,23,71.26198779,1.418081494,9244260.742,4295436.391,738355.7459,2.152112125,1597750440,8925981.41,2156542.266,1982298.407,206769.4256,509629.8683,625,15514,16139,2.125,1.089190939,1.113124776,1.124792904,1.682725155,12966.0671,5460.8159,224763.9393,0,0,3923.0016,71165.5079,6374.9608,10744.8084,90115.544,5.4806,318.2381,2457.2445,37656.0879,2282.5474,0,17581.188,0,0,0,2092.7166,1935.0803,180.4571,1962.7794,4845.037,468096,1135,56747,0.770833334,98
69,2020-06-01,구좌읍30,구좌읍,2,25651800,0,0,0,1,0,0,0,0,0,0,0,0,185.93,46522.08555,2.07,7739,106.21,1.388888889,4,0,0,4,4,5,5,4,4,4,30,7488,653628,4540419.536,4109431.83,936098.252,1204536.168,979689.1565,935014.7821,130858.6015,304444.8775,68139.2879,203025.1504,343464.5568,84002.7673,59902.2416,2004.0986,7639.0488,6556.7341,422,196,7949,7484,8371,7680,38080093,93925837,463170643,18112609,333723548,61748192,19961827,8151154,50411211,505677789,6,26,66.34234234,1.667105263,8993315.923,4205800.102,716111.0647,2.138312736,1592962903,8649851.366,1915787.409,2139550.95,198997.8894,507470.0279,618,15433,16051,2.153061224,1.089973958,1.104877687,1.117997606,1.605311824,13903.9935,10175.2247,247052.5373,0,0,3712.1472,68620.6541,2993.3082,9487.0557,82416.018,0,3692.0737,4708.6905,40607.8628,3645.481,0,3562.6233,0,0,0,2435.0431,1046.5782,127.0564,1205.3809,4177.7186,533225,2474,67017,1,100
70,2020-07-01,구좌읍31,구좌읍,2,37079550,0,0,0,0,1,0,0,0,0,0,0,0,185.93,47172.91653,2.07,7776,106.11,0.256410256,2,0,0,4,4,4,4,5,5,5,31,9516,822671,4592460.711,4178399.659,1379465.833,1278396.393,1511582.219,932527.0639,112456.6385,303359.53,65966.6251,225075.0957,324451.6626,79810.3371,70141.6223,11227.0604,9471.1341,447.5593,418,196,7955,7497,8373,7693,47855409,178039467,547598945,20805145,506776638,79699393,27176223,18621607,67916396,665725860,11,26,81.4603313,1.910441426,9095312.033,5252371.028,727556.0838,1.731658328,2160215083,8770860.37,2891048.052,2210923.457,178423.2636,528434.6257,614,15452,16066,2.132653061,1.088392045,1.099095607,1.087456377,1.428716705,14659.2174,10318.0757,224410.0825,0,2787.719,3034.8176,69241.7504,11590.1637,10505.5083,75130.0347,11.4463,489.8056,6448.5577,45776.4431,0,1545.2528,14680.1775,0,0,0,4472.7642,173.1805,54.9863,46.8539,172.5386,750271,1887,55751,0.375,102
71,2020-08-01,구좌읍32,구좌읍,2,41169850,0,0,0,0,0,1,0,0,0,0,0,0,185.93,45699.85333,2.06,7797,106.27,0.847222222,4,0,0,5,5,4,4,4,4,4,30,9180,767268,4427869.749,4069103.98,1407838.411,1293688.595,1588572.8,937817.7492,127408.7838,352211.2066,76449.4985,253166.4787,312132.707,74969.4863,62852.1251,15257.863,15041.8163,1260.7751,416,195,7968,7498,8384,7693,40969779,167406267,545479111,21621366,424146335,67351808,26928962,7822848,55927246,587144668,14,28,90.18243243,4.928070175,8809106.436,5366999.942,839535.6469,1.641346475,1944798390,8496973.729,2996411.211,2231506.344,203858.2823,605377.6853,611,15466,16077,2.133333333,1.089821916,1.088168248,1.069322796,1.455087203,13733.1144,11096.8021,223269.9379,0,3608.7924,2906.54,57517.5202,8182.3886,11446.2613,60572.7295,99.2482,2022.4534,7143.3924,48355.138,771.4151,0,13459.3481,0,0,0,16068.9161,456.0165,465.878,181.821,157.0596,846253,6118,87691,0.125,103
72,2020-09-01,구좌읍33,구좌읍,2,31084150,0,0,0,0,0,0,1,0,0,0,0,0,185.93,47946.63626,2.06,7811,106.3,1.092588355,7,0,0,4,4,5,5,5,4,4,31,13077,1109175,4669752.78,4244965.299,1756940.496,1244533.525,2033962.458,845376.3372,146465.1024,544289.3483,110233.3503,437819.6973,323874.5448,172653.6105,67453.6396,6685.5305,9497.2986,1645.1137,410,192,7986,7513,8396,7705,43394903,162212510,560636425,23621379,415677294,65541894,25895987,10957752,57259905,624774007,18,32,93.48735833,5.092105263,9238592.624,6122565.18,1254990.327,1.50894149,1989972056,8914718.079,3790902.954,2089909.862,256698.4527,982109.0456,602,15499,16101,2.135416667,1.089682025,1.10006854,1.042417803,1.260378815,14345.9526,9775.8713,231402.0358,0,1345.251,2393.9583,64611.4758,17029.4947,26843.8836,106736.8144,107.1065,924.2561,11425.6944,77040.0004,0,1103.9301,8629.7358,0,0,0,6449.1632,382.8376,931.2414,106.0392,224.9955,968395,6825,109765,0.125,103
73,2020-10-01,구좌읍34,구좌읍,2,31478700,0,0,0,0,0,0,0,1,0,0,0,0,185.93,49017.92039,2.05,7845,106.13,1.398468182,20,0,0,5,4,4,4,4,5,5,31,14184,1231565,4827563.255,4286338.684,2347198.004,1377581.282,2662690.26,960342.3395,114661.0212,377257.9229,104787.5553,314080.2983,350792.5887,143838.3806,79030.6933,7318.165,7006.4335,791.3202,406,188,7993,7531,8399,7719,49207747,190992456,609941714,29324799,505865626,74747292,26047867,4814131,66760285,638222547,23,34,88.43177855,6.363327674,9464694.528,7571472.28,925111.3962,1.250046778,2195924464,9113901.939,5009888.264,2337923.622,219448.5765,691338.2212,594,15524,16118,2.159574468,1.088094313,1.126267337,1.028083293,1.174401282,16954.669,15948.14,246819.9452,0,0,5349.0766,65720.7579,12071.8323,18486.4723,131650.8163,45.9726,3497.4481,7787.7137,49328.8186,562.7635,319.4886,9767.5582,0,0,0,3674.7882,394.2915,64.4295,66.9695,265.6297,1077542,26689,26589,0.433333334,101
