emd_nm,date,em_cnt,em_g,pay_amt,resd_pop_cnt내국인남성제주,resd_pop_cnt내국인여성제주,visit_pop_cnt내국인남성그외,visit_pop_cnt내국인남성제주,visit_pop_cnt내국인여성그외,visit_pop_cnt내국인여성제주,work_pop_cnt내국인남성그외,work_pop_cnt내국인남성제주,work_pop_cnt내국인여성그외,work_pop_cnt내국인여성제주,resd_pop_cnt장기해외제주,visit_pop_cnt장기해외그외,visit_pop_cnt장기해외제주,work_pop_cnt장기해외그외,work_pop_cnt장기해외제주,visit_pop_cnt단기해외,foreign_pop남성,foreign_pop여성,resid_reg_pop남성,resid_reg_pop여성,total_pop남성,total_pop여성,use_amt간식,use_amt농축수산물,use_amt마트/슈퍼마켓,use_amt배달,use_amt부페,use_amt식품,use_amt아시아음식,use_amt양식,use_amt주점및주류판매,use_amt패스트푸드,use_amt한식
아라동,2020-09-01,62672,108428100,3234547,12114934.75,14197262.09,1292133.669,3473065.132,1146567.264,3766483.139,220626.6251,1167629.063,149455.9868,1282189.874,737328.0486,62259.0019,87055.4688,3908.8334,20528.5949,4350.1243,570,548,18215,18375,18785,18923,283144439,490139937,2868691440,419349548,1429778,903202416,271982407,146879312,74134858,252201291,2529327844
아라동,2020-10-01,59808,105955960,3160805,12792936.57,14945718.24,1396580.39,3620977.802,1325970.722,3928085.864,211360.5308,1222402.236,179581.3246,1514260.193,785209.5223,134429.0911,102696.419,9081.1117,23959.1515,3086.7133,565,528,18285,18491,18850,19019,259189318,320618041,2486415983,434755577,5318032,623070006,279547993,172541205,86128531,244316947,2671420119
아라동,2020-11-01,55773,107873600,3220533,13504227.13,16308814.52,1330346.848,3628561.921,1169915.63,3920151.148,182759.1751,1486575.274,183896.4243,2064226.783,939472.2403,82081.0912,105601.4496,14430.6531,34965.865,3285.3116,565,530,18333,18579,18898,19109,255304255,341541487,2436491992,421353306,5798528,638594249,268793587,166481722,88513878,224876608,2551189553
아라동,2020-12-01,58078,119343000,3563384,14785250.52,17859518.23,1312975.472,3173323.478,1024024.331,3111057.721,151554.4424,1395684.832,144304.8623,1672211.683,980580.4435,73606.9762,87694.3783,11555.4656,32409.1096,2406.8112,554,513,18421,18649,18975,19162,280209651,352360611,2690533222,557594051,1370076,771933940,210910550,115272531,51375564,245651271,2005075353
아라동,2021-01-01,55238,115795850,3457152,14737716.16,17760057.82,1177265.702,3036396.575,945450.301,3068085.44,204323.8832,1006715.255,115339.5014,982306.9375,907254.1397,72585.515,82295.5881,4336.5765,22498.7998,505.7503,546,499,18592,18824,19138,19323,273884340,354907313,2739079255,590169264,1624159,706723755,220568413,104563029,48203048,224780583,1794082333
아라동,2021-02-01,49746,104113000,3108446,12929274.46,15517306.3,1131937.74,3080332.876,997396.3302,3102190.514,151060.5622,899978.3635,90088.3867,893296.4156,783126.8799,60079.7953,79771.4224,7805.0737,23836.7457,1816.4798,539,474,18768,19068,19307,19542,259799123,382645142,2477220608,588952947,3782856,682516278,243337880,135056018,72705622,193300853,1881278683
아라동,2021-03-01,51813,105042100,3135927,13863232.47,16823170.84,1992608.738,4370018.232,1859066.55,5224551.35,212166.2865,1131541.19,123738.8286,1125436.367,872939.1554,108963.541,121113.4897,6737.0524,26203.4402,2679.6959,548,481,18844,19228,19392,19709,262293098,305936507,2434563120,665587484,2916061,679057867,265952835,154837465,97014891,199086292,2421999176
아라동,2021-04-01,50260,94682900,2825579,14381826,17391084.8,1142078.949,3456898.589,953270.9522,3716832.637,166101.5569,1558847.737,137965.3577,2301254.599,929172.0838,90687.2314,88697.934,2931.7137,35111.0077,1949.0789,558,479,18889,19287,19447,19766,244502722,332058096,2461950081,675386107,3383515,694936285,270251714,179769272,70011884,198172714,2411197344
아라동,2021-05-01,57174,107045700,3194475,14924304.74,17977812.02,1190740.851,3241894.698,1060203.627,3098942.753,182399.3904,1329195.112,131466.9284,1851771.098,1016478.018,61137.9309,79311.542,9440.8374,25759.0475,1462.8639,566,476,18899,19344,19465,19820,254425550,398958034,2829994829,766958205,4048784,772429494,275594534,156638097,69097140,216598537,2526930732
아라동,2021-06-01,60530,112190800,3346777,14072102.37,17231909.42,1190915.127,3635368.847,1037843.505,4216569.746,188314.1415,1266831.847,145613.1692,1583257.418,938711.9689,60247.1902,95479.3035,5746.596,26419.2498,4168.9403,566,471,18962,19397,19528,19868,239219407,441213809,2522127637,776750966,5648187,729096588,260685864,140248302,62704735,202355191,2301236470
노형동,2018-01-01,113990,265018400,7883340,17160184.23,19146042.33,2678117.168,5369801.561,2409152.595,4812772.95,185281.7469,1645588.69,130619.3889,1630797.529,1401165.233,156123.2697,262138.6321,19314.2872,100909.482,199557.94,821,768,26286,27083,27107,27851,398428801,521442784,4918395521,86216063,15383521,1100095419,478343394,230258664,114581724,402990583,4035120676
노형동,2018-02-01,103571,243744900,7286110,15369168.27,17221788.04,1930688.462,4836646.587,1820565.202,4401597.355,159402.5074,1309563.271,104030.8818,1288723.373,1102498.673,131974.2449,210240.8004,8767.7187,75365.051,241704.1017,866,798,26278,27091,27144,27889,380163022,747253713,4784058981,77263566,7816176,1238875487,465964188,232025049,94305606,361399706,3524197851
노형동,2018-03-01,117835,268625650,8029649,15957811.25,18055773.74,2119157.293,6596315.243,1958302.6,5945024.606,160379.3163,1497990.297,134701.0485,1459965.142,1270003.715,234767.317,237716.4635,27261.4209,74216.9476,318642.445,878,805,26225,27092,27103,27897,407245275,597293952,4783419384,96006889,11183160,1164597107,518085151,282756106,98522754,390614473,4252452062
노형동,2018-04-01,116559,248898350,7438077,15604706.57,17684482.72,1971142.335,5520469.15,1878057.318,5218890.409,170681.2713,2349932.81,112018.5527,2099715.531,1358272.774,180012.7954,229091.8431,20322.7299,82164.588,275911.4748,941,829,26259,27109,27200,27938,408182355,436153043,4581762319,94927538,30095544,1321894013,499974696,252297033,102871888,380810546,4291614129
노형동,2018-05-01,129778,259232500,7744843,16114259.2,18188440.89,2201596.423,5638133.324,1984429.491,5190215.332,172120.6129,2375593.083,89195.6809,2147708.255,1431367.169,209335.1453,253400.3288,17484.6707,94979.9409,278876.7073,1075,898,26286,27186,27361,28084,417865494,622394467,5033199274,108013637,18119475,1310845799,596327243,285968509,119652885,409226804,4717424202
노형동,2018-06-01,138587,272193365,8131502,15851211.44,17861790.44,1883942.825,5374513.376,1747285.781,4934070.771,176470.7229,2264973.892,112759.9285,2007347.061,1497011.628,226764.4937,244223.2777,18706.2118,102241.9556,289286.4255,1097,915,26334,27234,27431,28149,379581348,552841872,4869999596,123364112,12155364,1229977306,511637282,252633763,106778100,420638434,4417966009
노형동,2018-07-01,166509,327483750,9783283,16449038.15,18350174.26,2470369.759,5312523.343,2335696.712,4918101.124,209224.7505,2153797.93,166837.9251,1873769.959,1607983.469,186107.5206,256439.2817,45729.3308,95997.5975,313681.3607,1109,929,26333,27247,27442,28176,379330254,529143198,5008634220,135655897,17644692,1392054297,529350491,280464381,123281158,440226171,4656598004
노형동,2018-08-01,159491,306231800,9147486,17017916.99,19090066.16,2501953.003,5817766.978,2291076.405,5274533.231,219229.8162,2007575.097,130361.0352,1725358.497,1533268.836,236215.7348,286695.2386,24384.4341,105135.9518,484110.441,1117,923,26363,27292,27480,28215,391254622,492708232,4921221431,145728266,27929772,1522682430,560947572,296586308,116640810,428289897,4749415872
노형동,2018-09-01,144302,259310550,7743748,16245600.55,18179495.73,2121430.32,5695086.343,1895207.765,5366068.485,202789.0933,1897266.166,128287.7991,1629299.04,1475239.144,185340.1013,284142.6186,46636.7697,97115.7455,350172.6167,1120,920,26395,27324,27515,28244,427360949,795249290,4964455976,138834330,9294630,1569161243,555533113,254846240,131540373,385966610,4259723759
노형동,2018-10-01,134077,244370750,7297934,17001929.14,18992897.83,2085523.105,5793533.415,1740892.878,5361370.561,205167.3335,2242509.805,109937.7033,2003228.978,1549388.103,149828.545,281331.4761,32180.9656,113977.0303,518686.6875,1200,973,26473,27362,27673,28335,406578592,729693824,4604169748,152971108,9396224,1303164144,536156953,256322007,107821472,388624655,4364459629
노형동,2018-11-01,124342,246249750,7356747,16371482.89,18218226.56,2044208.422,5550703.374,1722135.961,5098724.312,228628.8839,2248531.976,124814.5638,2041434.614,1459577.946,209741.1544,270652.8061,44159.5645,126321.3388,385166.8466,1200,997,26492,27410,27692,28407,393581959,570133440,4518084202,170606810,14631678,1187761846,535507140,215868896,108211643,378777657,4134337503
노형동,2018-12-01,123178,273200900,8165560,17331796.21,19199874.63,2203128.312,5460608.323,1764407.651,4964606.987,223771.669,2084137.316,142445.615,1933940.203,1533676.428,167355.5991,249954.8928,47692.5377,117198.0537,414260.0906,1210,1011,26551,27451,27761,28462,426571141,790478887,4671857917,212865719,28414973,1416596384,546654082,277481699,129098788,467900713,4722165053
노형동,2019-01-01,116979,260492900,7785696,17499093.55,19145721.99,2466957.973,5407307.76,2205844.472,4994269.515,227781.5937,1662292.245,108198.1218,1639600.31,1283937.946,183067.1992,317214.6589,19559.1791,117196.9505,449902.0947,1230,1022,26493,27468,27723,28490,394273515,677755934,4408068164,225704144,19265403,1367113961,527121465,251416917,115502381,449797437,4425027050
노형동,2019-02-01,111835,251290500,7510492,15599069.31,17283970.53,2246935.612,4990935.164,1942139.768,4526668.925,191684.4875,1370490.198,116494.8615,1353966.25,1094582.588,185313.9825,301715.6259,36852.9984,79958.833,571739.2698,1215,1032,26462,27397,27677,28429,371683575,522448901,4092377012,228691423,16834907,1258055021,514770200,258335689,125410475,402909086,3972307409
노형동,2019-03-01,115276,249789350,7451348,16603292.82,18405498.61,2387839.846,6507077.162,2105603.574,5732976.965,283604.464,1603615.057,177147.6197,1501206.178,1210769.715,304956.7463,355480.9398,27359.7997,103428.1755,500013.9146,1216,1071,26445,27373,27661,28444,411269455,637802735,4420570426,275161116,8981425,1274121018,540667948,270120570,123868420,433884592,4452322354
노형동,2019-04-01,115179,237397550,7080703,16302592.32,18051281.49,2111287.517,5567866.405,1748771.895,5263057.852,207969.9813,2425149.761,135897.0194,2079822.797,1262672.623,230736.1946,348326.038,22666.1622,89186.4638,491115.903,1385,1119,26423,27349,27808,28468,380792614,495709842,4352500121,269526213,13772148,1304417319,491610573,217591182,127916607,398277386,4274606951
노형동,2019-05-01,127025,249305400,7332524,16698146.9,18348701.93,2319366.158,5567826.11,1912527.267,5153647.591,259500.4352,2462700.702,186166.7151,2133517.839,1336128.505,246841.8222,328769.8057,27360.3328,90517.0721,574207.8548,1394,1120,26454,27351,27848,28471,389029316,492496138,4700863739,320949825,18108144,1385168407,576543786,253482152,141729393,425445744,4718290711
노형동,2019-06-01,133924,258025550,7707839,16127088.38,17577656.71,2316730.831,5311697.877,1892096.97,4800897.806,218158.1301,2224716.453,143275.6969,1895560.293,1231002.025,329841.9166,325291.2318,32567.2174,83254.3074,491718.8022,1393,1117,26444,27356,27837,28473,365670623,589066661,4664614515,334160612,10054068,1417234315,531494517,247108582,132086646,412526909,4350760352
노형동,2019-07-01,151462,295221200,8819321,16666986.97,18124222.88,2983773.763,5129498.839,2418483.695,4736229.135,232199.6645,2019239.991,172092.5708,1748544.74,1315560.3,252520.6268,326616.0588,28463.3206,84531.6521,556160.9821,1346,1092,26464,27366,27810,28458,373060946,530126850,4746322708,360338048,13702165,1520141764,547206285,258387137,129832470,450275984,4676167844
노형동,2019-08-01,152487,285216650,8518837,17071270.55,18421167.86,2598771.846,5621117.653,2289066.039,5009850.41,243561.4711,1856136.167,175056.7292,1700686.023,1269016.289,290818.699,353157.2765,14458.043,84208.5937,718787.4653,1312,1068,26509,27444,27821,28512,391638432,567647516,5025296167,433526557,22312070,1667107124,562181382,277489208,147182750,445087943,4978020578
노형동,2019-09-01,139536,253510600,7570769,16105233.09,17580103.61,2204176.493,5418430.211,1807692.838,5013666.458,261932.8761,1885411.68,176104.6883,1624789.722,1190787.926,242079.1681,343270.05,19896.7953,89006.2167,614572.4185,1373,1090,26514,27439,27887,28529,404852698,802841761,4866412596,416082628,9722664,1737070453,467959020,215099114,131854182,408027716,4181607332
노형동,2019-10-01,129982,223797811,6681364,16935158.82,18160160.56,2354720.318,5588433.869,1945387.763,5178294.057,290043.8384,2213547.308,165532.9551,1880550.16,1221188.539,218054.5198,344382.1035,23128.2775,81578.2513,682897.858,1347,1085,26578,27517,27925,28602,407480351,684142484,4833595218,416829831,22522620,1497892022,532293783,245771592,149177040,432665492,4762283305
노형동,2019-11-01,121182,230736200,6892263,16560365.41,18226719.4,2472052.152,5565757.924,1904140.589,5275516.345,242080.6117,2166284.563,164280.9935,1914329.857,1118777.285,233456.4026,333708.5539,23292.6064,79344.3916,617075.2742,1324,1085,26620,27603,27944,28688,381610691,579895904,4607801617,433454643,20108634,1435257105,503454551,226876055,145467426,396764538,4643119880
노형동,2019-12-01,117990,247186350,7386443,17407113.73,18897441.71,2662405.712,5646722.576,1974986.139,5156360.001,282963.21,2015008.845,203380.0493,1917980.711,1215115.771,240526.201,344539.2617,22179.8372,81642.3855,685454.7351,1295,1094,26628,27594,27923,28688,421974911,699773685,4744993101,540510559,21258170,1664342710,580973813,280692381,143272155,439590693,5001900739
노형동,2020-01-01,108198,234382600,7004780,17130599.16,18498287.94,3010969.755,5372702.57,2432260.206,4689358.645,327755.3882,1516922.826,173985.8346,1520414.776,1115302.579,179594.4748,320844.1888,18653.424,69958.3916,657902.6526,1298,1102,26590,27558,27888,28660,414383721,788730861,4893691853,526173300,15647820,1588954317,523907068,255889489,139660440,413813949,4350718940
노형동,2020-02-01,112953,241766400,7225016,16721572.97,18136780.8,2150650.684,4902995.676,1621251.696,4193830.747,262071.8506,1383714.4,185743.3077,1283342.273,1107784.068,231018.3004,324369.8196,19037.2202,64451.1641,115799.8181,1286,1106,26643,27601,27929,28707,345593327,520129772,4107524885,545323081,5560335,1447569096,386869725,197663637,129242025,379087583,3771290439
노형동,2020-03-01,125089,255138700,7623245,18103861.19,19623453.56,2019939.94,4863978.217,1581173.181,4219282.631,278633.5368,1474962.842,271032.095,1385794.872,1226255.946,184062.7286,274094.5933,26116.8302,84082.0764,23980.3515,1271,1082,26620,27573,27891,28655,401109115,550506400,4544087650,673723450,699000,1677148170,484736000,198378270,141946750,392817950,3905128855
노형동,2020-04-01,116837,226073450,6753460,17279930.53,18959968.76,1771539.287,4974070.067,1305844.536,4341891.171,234895.9795,1363810.144,158707.1549,1295889.05,1200189.693,182538.9018,327594.4714,10278.9789,81340.369,16389.7127,1253,1078,26666,27588,27919,28666,384522076,542081044,4595658276,740875258,1173920,1592251918,469918810,210222510,157929684,398047431,4087116386
노형동,2020-05-01,132995,249341150,7447431,17475468.56,19109834.51,2008241.665,5228054.321,1777448.748,4634318.495,241288.2723,1344381.374,197949.8477,1294633.06,1172632.236,197168.1576,275195.9639,12809.4181,80351.2088,1471.6965,1238,1068,26710,27599,27948,28667,438672882,678226067,4984533564,712536240,15140930,2057468735,644069010,288932230,178119526,463385276,5084126754
노형동,2020-06-01,122308,226997876,6731271,16374871.61,18096125.56,2060991.166,5554086.795,1825466.353,4886025.644,245984.7347,1554243.926,212735.8794,1422436.757,1086267.311,186938.6964,281918.2976,19675.4766,84778.1236,1831.3209,1232,1058,26711,27634,27943,28692,364145261,575730945,4505371882,832061988,8429568,1601534709,512113152,239027342,173733888,417426841,4503859164
노형동,2020-07-01,154741,278924650,8329441,16848239.31,18645839.42,2372780.163,5456459.531,2075399.325,4806475.934,301580.7875,1963421.887,271758.7648,1766741.193,1074137.15,223912.9607,275666.8842,32972.9206,87680.1477,3037.0998,1218,1054,26749,27659,27967,28713,373582468,761433656,4595720816,877283052,14347692,1547286656,533184576,237496744,167323825,383793334,4838000341
노형동,2020-08-01,161492,290691050,8681020,17141458.15,18726627.69,2528978.18,5011474.972,2301111.615,4560258.829,244137.4827,1862181.111,247986.8557,1634621.627,1068750.418,222412.9406,297100.5594,18414.3693,72828.9304,4201.391,1195,1034,26778,27739,27973,28773,395019180,754845638,4921846164,1024943934,7607768,1780469178,579335265,253288866,175154448,423828000,4840850164
노형동,2020-09-01,139314,232960150,6954576,16508671.76,18283992.27,2035802.579,5144446.925,1722720.312,4670769.274,250417.1771,1512830.666,218171.0303,1389691.794,1101938.636,166122.5733,288042.8317,16230.2794,64170.9873,4424.7125,1159,1027,26750,27748,27909,28775,437198433,956860349,5203764641,1042094909,1530956,2006816391,480752428,185484359,145779102,369921384,4156445970
노형동,2020-10-01,135035,232088700,6929436,17030575.24,18863136.69,2381513.129,5481663.169,2093184.607,5019578.278,253450.0252,1660707.556,234967.8775,1491266.241,1094910.515,197339.7277,306320.6079,16628.7565,78577.8997,5059.8061,1153,1008,26850,27889,28003,28897,388073916,785630723,4533945037,1077819690,7242052,1396307074,558992963,220839593,171108240,390677761,4561432883
노형동,2020-11-01,123836,231329350,6909285,17388824.77,19912741.82,2473639.888,5566983.724,2009251.969,5128580.507,259415.1541,1928705.204,225399.8698,1875615.177,1181856.419,196902.9286,347492.2253,20769.0264,96231.5045,4665.0425,1139,999,26927,27968,28066,28967,391121364,806818902,4656849965,1118399929,10723408,1383349308,526046260,206921811,164671529,335448793,4474779569
노형동,2020-12-01,127389,255413000,7630954,18924298.58,21639882.26,2175413.677,4910593.721,1672287.78,4560911.527,224047.0827,1727108.93,161393.8383,1731835.913,1305922.228,209520.0272,330966.5038,10528.7798,92897.433,3590.0628,1128,975,27019,28068,28147,29043,433142931,823119192,4779281281,1423466641,2359152,1711111893,453598078,164195825,128322477,362617411,3331514441
